Post_ID,Text,Sentiment,Timestamp,User,Platform,Retweets,Likes,Country,Year,Month,Day,Hour
0689,Dealing with a personal setback. Sometimes life throws unexpected challenges.  #LifeChallenges #HighSchoolStruggles , Sad ,17/09/2023 20:45, PersonalSetbackHighSchool , Twitter ,28,53, USA,2023,9,17,20
0690,Feeling lonely on a Saturday night. Sometimes solitude hits harder than expected.  #LonelyNights #HighSchoolEmotions , Sad ,18/09/2023 22:00, LonelySaturdayHighSchool , Instagram ,19,32, Canada,2023,9,18,22
0691,Experiencing cyberbullying. Hateful messages online are disheartening.  #StopCyberbullying #HighSchoolReality , Hate ,19/09/2023 15:15, CyberbullyingVictimHighSchool , Facebook ,21,35, UK,2023,9,19,15
0692,Caught in a torrential rainstorm without an umbrella. Today's weather is just bad luck.  #BadLuck #HighSchoolWeather , Bad ,20/09/2023 12:30, RainyDayBluesHighSchool , Twitter ,23,42, USA,2023,9,20,12
0693,Missing an important event due to unforeseen circumstances. A day filled with sadness.  #MissedChances #HighSchoolRegret , Sad ,21/09/2023 16:45, MissedOpportunityHighSchool , Instagram ,30,46, Canada,2023,9,21,16
0694,Dealing with unfounded rumors circulating about personal life. Rumors can be hurtful.  #RumorMills #HighSchoolDrama , Hate ,22/09/2023 18:20, RumorVictimHighSchool , Facebook ,31,49, UK,2023,9,22,18
0695,Got a flat tire on the way to an important meeting. Talk about a series of bad events!  #BadLuckDay #HighSchoolStruggles , Bad ,23/09/2023 14:15, FlatTireWoesHighSchool , Twitter ,35,50, USA,2023,9,23,14
0696,Feeling a sense of emptiness after a close friend moves away. Farewells are always sad.  #SayingGoodbye #HighSchoolEmotions , Sad ,24/09/2023 17:30, FriendMovingAwayHighSchool , Instagram ,24,45, Canada,2023,9,24,17
0697,Facing rejection from a dream college. Disheartened but determined to explore other paths.  #CollegeDreams #HighSchoolJourney , Sad ,25/09/2023 20:45, CollegeRejectionHighSchool , Facebook ,21,40, UK,2023,9,25,20
0698,Encountering online toxicity during a gaming session. Hateful comments can ruin the fun.  #OnlineGaming #HighSchoolGamer , Hate ,26/09/2023 14:15, GamingToxicityHighSchool , Twitter ,23,42, USA,2023,9,26,14
0699,Having a bad hair day and feeling self-conscious. Bad hair days can affect confidence.  #BadHairDay #HighSchoolConfidence , Bad ,27/09/2023 17:30, BadHairDayBluesHighSchool , Instagram ,19,41, Canada,2023,9,27,17
0700,Feeling a sense of despair after a major project failure. Hard work didn't pay off this time.  #ProjectStruggles #HighSchoolHardships , Sad ,28/09/2023 22:00, ProjectFailureDespairHighSchool , Facebook ,28,51, UK,2023,9,28,22
0701,Experiencing hate comments for expressing personal opinions. Online negativity prevails.  #OnlineOpinions #HighSchoolCriticism , Hate ,29/09/2023 15:45, OpinionsHateHighSchool , Twitter ,29,51, USA,2023,9,29,15
0702,Having a string of bad luck with constant technology malfunctions. Tech troubles galore!  #TechIssues #HighSchoolTech , Bad ,30/09/2023 18:20, TechMalfunctionWoesHighSchool , Instagram ,26,47, Canada,2023,9,30,18
0703,Missing out on a long-anticipated event due to unexpected circumstances. A day filled with sadness.  #MissedMoments #HighSchoolRegret , Sad ,01/10/2023 14:15, MissedEventBluesHighSchool , Facebook ,27,47, UK,2023,10,1,14
0704,Trying out a new study technique for upcoming exams. Exploring different learning strategies.  #StudyStrategies #HighSchoolExams , Neutral ,02/10/2023 16:45, StudyTechniqueExperimentHighSchool , Instagram ,32,42, USA,2023,10,2,16
0705,Organizing a community cleanup event for a cleaner neighborhood. Promoting environmental awareness.  #EnvironmentalEfforts #HighSchoolCommunity , Neutral ,03/10/2023 12:30, CommunityCleanupHighSchool , Twitter ,30,51, Canada,2023,10,3,12
0706,Sharing favorite book recommendations with classmates. Building a mini book club.  #BookClub #HighSchoolReads , Neutral ,04/10/2023 18:20, BookRecommendationsHighSchool , Facebook ,27,38, UK,2023,10,4,18
0707,Experimenting with a new recipe for a school bake sale. Baking adventures in the kitchen.  #BakingAdventures #HighSchoolBakes , Neutral ,05/10/2023 14:15, BakeSaleRecipeExperimentHighSchool , Instagram ,22,51, USA,2023,10,5,14
0708,Collaborating on a school project with peers. Teamwork makes the dream work.  #Teamwork #HighSchoolProjects , Neutral ,06/10/2023 17:30, SchoolProjectCollaborationHighSchool , Twitter ,28,44, Canada,2023,10,6,17
0709,Attending a school club meeting to explore new interests. Dabbling in extracurricular activities.  #SchoolClubs #HighSchoolInterests , Neutral ,07/10/2023 20:45, ExtracurricularExplorationHighSchool , Instagram ,25,48, UK,2023,10,7,20
0710,Exploring a new part-time job opportunity for gaining work experience. Career development in progress.  #CareerDevelopment #HighSchoolJobs , Neutral ,08/10/2023 15:15, PartTimeJobExplorationHighSchool , Facebook ,34,49, USA,2023,10,8,15
0711,Attending a school assembly to stay informed about upcoming events and announcements. Staying connected with school activities.  #SchoolEvents #HighSchoolConnectivity , Neutral ,09/10/2023 22:00, SchoolAssemblyParticipationHighSchool , Twitter ,26,46, Canada,2023,10,9,22
0712,Exploring a new hobby of photography during free time. Capturing moments through a lens.  #PhotographyJourney #HighSchoolHobbies , Neutral ,10/10/2023 14:15, PhotographyHobbyHighSchool , Instagram ,25,58, UK,2023,10,10,14
0713,Participating in a science fair to showcase a unique experiment. Sharing knowledge with peers.  #ScienceFair #HighSchoolScience , Neutral ,11/10/2023 16:45, ScienceFairParticipationHighSchool , Facebook ,25,39, USA,2023,10,11,16
0714,Attending a workshop on time management to enhance organizational skills. Striving for efficiency.  #EfficiencyGoals #HighSchoolSkills , Neutral ,12/10/2023 18:20, TimeManagementWorkshopHighSchool , Twitter ,31,45, Canada,2023,10,12,18
0715,Volunteering at a local charity event to give back to the community. Contributing to social causes.  #CommunityService #HighSchoolVolunteer , Neutral ,13/10/2023 12:30, CharityEventVolunteerHighSchool , Instagram ,26,42, UK,2023,10,13,12
0716,Collaborating on a group project to promote teamwork and shared responsibilities. Group effort in action.  #TeamSpirit #HighSchoolProjects , Neutral ,14/10/2023 17:30, GroupProjectCollaborationHighSchool , Facebook ,20,44, USA,2023,10,14,17
0717,Participating in a debate club to enhance critical thinking and communication skills. Intellectual engagement in progress.  #DebateSkills #HighSchoolIntellect , Neutral ,15/10/2023 20:45, DebateClubParticipationHighSchool , Twitter ,24,46, Canada,2023,10,15,20
0718,Celebrating a friend's birthday with a surprise party. Joyful moments and laughter all around!  #SurpriseParty #HighSchoolCelebration , Happy ,16/10/2023 15:45, BirthdaySurpriseHighSchool , Instagram ,33,53, UK,2023,10,16,15
0719,Successfully completing a challenging coding project. Excitement for overcoming coding hurdles!  #CodingTriumph #HighSchoolTech , Happy ,17/10/2023 12:30, CodingSuccessHighSchool , Twitter ,32,52, USA,2023,10,17,12
0720,Attending a school talent show to support classmates. Applauding the diverse talents on display!  #TalentShow #HighSchoolEntertainment , Happy ,18/10/2023 16:45, TalentShowSupportHighSchool , Facebook ,23,43, Canada,2023,10,18,16
0721,Exploring a new hiking trail with friends over the weekend. Nature laughter and good vibes!  #NatureAdventures #HighSchoolFriends , Happy ,19/10/2023 18:20, WeekendHikeHighSchool , Instagram ,31,43, UK,2023,10,19,18
0722,Winning a friendly sports competition against rival schools. Victory celebrations in full swing!  #SportsTriumph #HighSchoolAthletics , Happy ,20/10/2023 14:15, SportsVictoryHighSchool , Twitter ,26,50, USA,2023,10,20,14
0723,Receiving a heartfelt letter from a pen pal in another country. Connecting across the globe!  #GlobalFriendship #HighSchoolCorrespondence , Happy ,21/10/2023 17:30, PenPalConnectionHighSchool , Facebook ,31,54, Canada,2023,10,21,17
0724,Creating a beautiful mural with fellow art enthusiasts. The power of collaboration and creativity!  #ArtCollaboration #HighSchoolCreativity , Happy ,22/10/2023 20:45, MuralCreationHighSchool , Instagram ,26,47, UK,2023,10,22,20
0725,Participating in a school-wide art exhibition. Witnessing creativity and spreading positive vibes!  #ArtisticExpression #HighSchoolCreativity , Happy ,10/11/2015 16:45, ArtExhibitionJoyHighSchool , Instagram ,31,44, USA,2015,11,10,16
0726,Achieving a personal best in a track and field competition. The thrill of victory and self-improvement!  #AthleticAchievement #HighSchoolSports , Happy ,14/09/2016 12:30, TrackFieldSuccessHighSchool , Twitter ,32,51, Canada,2016,9,14,12
0727,Collaborating on a science project that received recognition at a regional fair. Science triumphs and smiles!  #ScienceFairWinner #HighSchoolScience , Happy ,18/08/2017 18:20, ScienceProjectSuccessHighSchool , Facebook ,26,40, UK,2017,8,18,18
0728,Attending a surprise birthday party organized by friends. Surrounded by love laughter and good company!  #SurpriseCelebration #HighSchoolFriendship , Happy ,22/06/2018 14:15, BirthdayPartyJoyHighSchool , Instagram ,33,53, USA,2018,6,22,14
0729,Successfully fundraising for a school charity initiative. The joy of giving back to the community!  #CommunityGiving #HighSchoolPhilanthropy , Happy ,05/04/2019 17:30, CharityFundraisingTriumphHighSchool , Twitter ,32,45, Canada,2019,4,5,17
0730,Participating in a multicultural festival celebrating diversity with music dance and delicious food!  #CulturalCelebration #HighSchoolUnity , Happy ,29/02/2020 20:45, MulticulturalFestivalJoyHighSchool , Facebook ,30,45, UK,2020,2,29,20
0731,Organizing a virtual talent show during challenging times bringing smiles to classmates' faces!  #VirtualEntertainment #HighSchoolPositivity , Happy ,15/11/2020 15:15, VirtualTalentShowSuccessHighSchool , Instagram ,24,51, USA,2020,11,15,15
